player,match,non_human_rating,human_rating
Danny Welbeck,"Burnley - Arsenal, 0 - 1",6.186433719672883,
Danny Welbeck,"Chelsea - Arsenal, 0 - 0",6.656433719672884,7.653456260188741
Danny Welbeck,"England - Belgium, 0 - 1",6.226433719672883,6.653456260188741
Danny Welbeck,"Huddersfield - Arsenal, 0 - 1",6.756433719672883,7.653456260188741
Danny Welbeck,"Leicester - Arsenal, 3 - 1",5.996433719672884,6.653456260188741
Danny Welbeck,"Liverpool - Arsenal, 4 - 0",6.0864337196728835,6.653456260188741
Danny Welbeck,"Manchester United - Arsenal, 2 - 1",6.676433719672883,6.653456260188741
Danny Welbeck,"Newcastle United - Arsenal, 2 - 1",6.136433719672883,6.653456260188741
Danny Welbeck,"Southampton - Arsenal, 1 - 1",6.146433719672883,6.653456260188741
Danny Welbeck,"Stoke - Arsenal, 1 - 0",6.396433719672883,7.653456260188741
Danny Welbeck,"Tottenham - Arsenal, 1 - 0",6.1264337196728835,5.653456260188741
Danny Welbeck,"Watford - Arsenal, 2 - 1",6.776433719672884,7.653456260188741
Danny Welbeck,"West Bromwich Albion - Arsenal, 1 - 1",6.056433719672883,5.653456260188741
Danny Welbeck,"West Ham - Arsenal, 0 - 0",6.186433719672883,6.653456260188741
Darren Fletcher,"Brighton - Stoke, 2 - 2",7.236433719672884,7.653456260188741
Darren Fletcher,"Burnley - Stoke, 1 - 0",6.076433719672884,6.653456260188741
Darren Fletcher,"Chelsea - Stoke, 5 - 0",5.846433719672883,4.653456260188741
Darren Fletcher,"Crystal Palace - Stoke, 2 - 1",6.906433719672884,7.653456260188741
Darren Fletcher,"Everton - Stoke, 1 - 0",7.196433719672884,6.653456260188741
Darren Fletcher,"Huddersfield - Stoke, 1 - 1",6.986433719672884,7.653456260188741
Darren Fletcher,"Liverpool - Stoke, 0 - 0",6.256433719672883,6.653456260188741
Darren Fletcher,"Manchester City - Stoke, 7 - 2",5.396433719672883,5.653456260188741
Darren Fletcher,"Manchester United - Stoke, 3 - 0",6.436433719672883,5.653456260188741
Darren Fletcher,"Newcastle United - Stoke, 2 - 1",6.496433719672884,6.653456260188741
Darren Fletcher,"Stoke - Arsenal, 1 - 0",7.196433719672884,7.653456260188741
Darren Fletcher,"Stoke - Bournemouth, 1 - 2",6.806433719672883,6.653456260188741
Darren Fletcher,"Stoke - Brighton, 1 - 1",5.976433719672883,6.653456260188741
Darren Fletcher,"Stoke - Chelsea, 0 - 4",4.906433719672884,5.653456260188741
Darren Fletcher,"Stoke - Huddersfield, 2 - 0",7.3364337196728835,6.653456260188741
Darren Fletcher,"Stoke - Leicester, 2 - 2",6.3364337196728835,6.653456260188741
Darren Fletcher,"Stoke - Liverpool, 0 - 3",6.236433719672884,5.653456260188741
Darren Fletcher,"Stoke - Manchester United, 2 - 2",6.356433719672883,7.653456260188741
Darren Fletcher,"Stoke - Southampton, 2 - 1",6.846433719672883,6.653456260188741
Darren Fletcher,"Stoke - Swansea, 2 - 1",6.516433719672883,7.653456260188741
Darren Fletcher,"Stoke - Watford, 0 - 0",6.656433719672884,5.653456260188741
Darren Fletcher,"Stoke - West Bromwich Albion, 3 - 1",6.496433719672884,6.653456260188741
Darren Fletcher,"Swansea - Stoke, 1 - 2",6.866433719672884,7.653456260188741
Darren Fletcher,"Tottenham - Stoke, 5 - 1",6.536433719672884,6.653456260188741
Darren Fletcher,"Watford - Stoke, 0 - 1",7.746433719672884,8.65345626018874
Darren Fletcher,"West Bromwich Albion - Stoke, 1 - 1",6.996433719672884,6.653456260188741
Daryl Janmaat,"Arsenal - Watford, 3 - 0",5.806433719672883,6.653456260188741
Daryl Janmaat,"Brighton - Watford, 1 - 0",6.506433719672883,6.653456260188741
Daryl Janmaat,"Burnley - Watford, 1 - 0",7.6264337196728835,6.653456260188741
Daryl Janmaat,"Crystal Palace - Watford, 2 - 1",7.7964337196728835,7.653456260188741
Daryl Janmaat,"Huddersfield - Watford, 1 - 0",6.806433719672883,6.653456260188741
Daryl Janmaat,"Leicester - Watford, 2 - 0",6.656433719672884,5.653456260188741
Daryl Janmaat,"Liverpool - Watford, 5 - 0",6.026433719672884,5.653456260188741
Daryl Janmaat,"Manchester City - Watford, 3 - 1",6.886433719672883,6.653456260188741
Daryl Janmaat,"Manchester United - Watford, 1 - 0",7.746433719672884,6.653456260188741
Daryl Janmaat,"Southampton - Watford, 0 - 2",7.926433719672883,8.65345626018874
Daryl Janmaat,"Watford - Bournemouth, 2 - 2",7.056433719672883,6.653456260188741
Daryl Janmaat,"Watford - Burnley, 1 - 2",6.236433719672884,7.653456260188741
Daryl Janmaat,"Watford - Chelsea, 4 - 1",8.156433719672883,8.65345626018874
Daryl Janmaat,"Watford - Everton, 1 - 0",7.326433719672884,7.653456260188741
Daryl Janmaat,"Watford - Huddersfield, 1 - 4",5.776433719672884,7.653456260188741
Daryl Janmaat,"Watford - Leicester, 2 - 1",6.696433719672884,6.653456260188741
Daryl Janmaat,"Watford - Liverpool, 3 - 3",6.726433719672883,5.653456260188741
Daryl Janmaat,"Watford - Manchester City, 0 - 6",6.216433719672883,4.653456260188741
Daryl Janmaat,"Watford - Newcastle United, 2 - 1",6.236433719672884,6.653456260188741
Daryl Janmaat,"Watford - Southampton, 2 - 2",7.556433719672883,7.653456260188741
Daryl Janmaat,"Watford - Swansea, 1 - 2",6.526433719672884,6.653456260188741
Daryl Janmaat,"Watford - West Bromwich Albion, 1 - 0",6.726433719672883,6.653456260188741
Daryl Janmaat,"West Ham - Watford, 2 - 0",6.526433719672884,5.653456260188741
David Abraham,"Bayer Leverkusen - Eintracht Frankfurt, 4 - 1",6.3764337196728835,6.375549902688286
David Abraham,"Bayern Munich - Eintracht Frankfurt, 4 - 1",6.356433719672883,7.375549902688286
David Abraham,"Borussia Dortmund - Eintracht Frankfurt, 3 - 2",6.766433719672883,6.375549902688286
David Abraham,"Borussia M.Gladbach - Eintracht Frankfurt, 0 - 1",7.8764337196728835,8.375549902688286
David Abraham,"Eintracht Frankfurt - Augsburg, 1 - 2",8.216433719672885,6.875549902688286
David Abraham,"Eintracht Frankfurt - Bayer Leverkusen, 0 - 1",6.436433719672883,6.625549902688286
David Abraham,"Eintracht Frankfurt - Bayern Munich, 0 - 1",6.8364337196728835,7.375549902688286
David Abraham,"Eintracht Frankfurt - Borussia Dortmund, 2 - 2",7.646433719672883,7.125549902688286
David Abraham,"Eintracht Frankfurt - Hamburger SV, 3 - 0",7.756433719672883,8.125549902688286
David Abraham,"Eintracht Frankfurt - Hannover 96, 1 - 0",7.056433719672883,6.843269018274519
David Abraham,"Eintracht Frankfurt - Hertha Berlin, 0 - 3",6.6264337196728835,6.125549902688286
David Abraham,"Eintracht Frankfurt - Hoffenheim, 1 - 1",6.706433719672884,6.343269018274519
David Abraham,"Eintracht Frankfurt - RasenBallsport Leipzig, 2 - 1",8.126433719672882,8.875549902688286
David Abraham,"Eintracht Frankfurt - VfB Stuttgart, 2 - 1",6.476433719672883,6.375549902688286
David Abraham,"Eintracht Frankfurt - Werder Bremen, 2 - 1",7.666433719672884,6.343269018274519
David Abraham,"Eintracht Frankfurt - Wolfsburg, 0 - 1",6.826433719672884,6.125549902688286
David Abraham,"FC Koln - Eintracht Frankfurt, 0 - 1",7.746433719672884,7.375549902688286
David Abraham,"Freiburg - Eintracht Frankfurt, 0 - 0",7.5464337196728835,7.875549902688286
David Abraham,"Hamburger SV - Eintracht Frankfurt, 1 - 2",6.346433719672883,
David Abraham,"Hannover 96 - Eintracht Frankfurt, 1 - 2",7.306433719672883,7.375549902688286
David Abraham,"Hoffenheim - Eintracht Frankfurt, 1 - 1",6.686433719672883,7.375549902688286
David Abraham,"Mainz 05 - Eintracht Frankfurt, 1 - 1",7.1264337196728835,7.375549902688286
David Abraham,"RasenBallsport Leipzig - Eintracht Frankfurt, 2 - 1",6.766433719672883,6.375549902688286
David Abraham,"VfB Stuttgart - Eintracht Frankfurt, 1 - 0",5.736433719672884,5.375549902688286
David Abraham,"Werder Bremen - Eintracht Frankfurt, 2 - 1",5.7964337196728835,7.375549902688286
David Alaba,"Austria - Hungary, 0 - 2",7.2756551966023135,6.843269018274519
David Alaba,"Bayer Leverkusen - Bayern Munich, 1 - 3",6.936433719672883,7.375549902688286
David Alaba,"Bayern Munich - Bayer Leverkusen, 3 - 1",7.256433719672883,6.375549902688286
David Alaba,"Bayern Munich - Borussia M.Gladbach, 5 - 1",8.406433719672883,8.625549902688286
David Alaba,"Bayern Munich - FC Koln, 1 - 0",7.096433719672883,6.875549902688286
David Alaba,"Bayern Munich - Freiburg, 5 - 0",7.816433719672884,7.375549902688286
David Alaba,"Bayern Munich - Hamburger SV, 6 - 0",8.276433719672884,8.375549902688286
David Alaba,"Bayern Munich - Hannover 96, 3 - 1",6.186433719672883,
David Alaba,"Bayern Munich - Hertha Berlin, 0 - 0",7.3364337196728835,6.625549902688286
David Alaba,"Bayern Munich - Hoffenheim, 5 - 2",7.366433719672884,7.625549902688286
David Alaba,"Bayern Munich - RasenBallsport Leipzig, 2 - 0",7.106433719672883,7.375549902688286
David Alaba,"Bayern Munich - Schalke 04, 2 - 1",6.7964337196728835,7.375549902688286
David Alaba,"Borussia Dortmund - Bayern Munich, 1 - 3",7.686433719672883,7.875549902688286
David Alaba,"Eintracht Frankfurt - Bayern Munich, 0 - 1",6.366433719672884,
David Alaba,"Freiburg - Bayern Munich, 0 - 4",7.156433719672884,7.375549902688286
David Alaba,"Hamburger SV - Bayern Munich, 0 - 1",7.226433719672883,7.375549902688286
David Alaba,"Hertha Berlin - Bayern Munich, 2 - 2",6.476433719672883,5.875549902688286
David Alaba,"Iceland - Austria, 2 - 1",7.565655196602314,6.928264695719982
David Alaba,"Mainz 05 - Bayern Munich, 0 - 2",6.356433719672883,
David Alaba,"Portugal - Austria, 0 - 0",6.205655196602313,5.428264695719982
David Alaba,"RasenBallsport Leipzig - Bayern Munich, 2 - 1",6.106433719672883,5.875549902688286
David Alaba,"VfB Stuttgart - Bayern Munich, 0 - 1",6.526433719672884,
David Alaba,"Werder Bremen - Bayern Munich, 0 - 2",7.636433719672883,7.375549902688286
David Alaba,"Wolfsburg - Bayern Munich, 1 - 2",6.156433719672884,
David Silva,"Arsenal - Manchester City, 0 - 3",7.526433719672884,8.65345626018874
David Silva,"Bournemouth - Manchester City, 1 - 2",7.806433719672883,6.653456260188741
David Silva,"Brighton - Manchester City, 0 - 2",8.386433719672883,7.653456260188741
David Silva,"Chelsea - Manchester City, 0 - 1",7.246433719672884,
David Silva,"Croatia - Spain, 2 - 1",7.765655196602314,7.928264695719982
David Silva,"Everton - Manchester City, 1 - 3",7.926433719672883,9.65345626018874
David Silva,"Huddersfield - Manchester City, 1 - 2",7.486433719672884,7.653456260188741
David Silva,"Iran - Spain, 0 - 1",7.050655196602314,8.24836263923163
David Silva,"Italy - Spain, 2 - 0",6.165655196602314,7.343269018274519
David Silva,"Leicester - Manchester City, 0 - 2",7.866433719672884,7.653456260188741
David Silva,"Manchester City - Arsenal, 3 - 1",7.316433719672884,8.65345626018874
David Silva,"Manchester City - Bournemouth, 4 - 0",7.356433719672883,8.65345626018874
David Silva,"Manchester City - Burnley, 3 - 0",7.1264337196728835,7.653456260188741
David Silva,"Manchester City - Chelsea, 1 - 0",8.066433719672883,7.653456260188741
David Silva,"Manchester City - Crystal Palace, 5 - 0",8.866433719672884,7.653456260188741
David Silva,"Manchester City - Everton, 1 - 1",7.3764337196728835,6.653456260188741
David Silva,"Manchester City - Huddersfield, 0 - 0",7.1264337196728835,6.653456260188741
David Silva,"Manchester City - Liverpool, 5 - 0",7.206433719672884,7.653456260188741
David Silva,"Manchester City - Manchester United, 2 - 3",6.6264337196728835,7.653456260188741
David Silva,"Manchester City - Newcastle United, 3 - 1",8.076433719672885,7.653456260188741
David Silva,"Manchester City - Southampton, 2 - 1",6.056433719672883,6.653456260188741
David Silva,"Manchester City - Stoke, 7 - 2",7.886433719672883,8.65345626018874
David Silva,"Manchester City - Swansea, 5 - 0",8.676433719672882,9.65345626018874
David Silva,"Manchester City - Watford, 3 - 1",6.756433719672883,8.65345626018874
David Silva,"Manchester City - West Bromwich Albion, 3 - 0",6.396433719672883,6.653456260188741
David Silva,"Manchester City - West Ham, 2 - 1",8.166433719672884,
David Silva,"Manchester United - Manchester City, 1 - 2",7.3764337196728835,8.65345626018874
David Silva,"Spain - Czech Republic, 1 - 0",7.810655196602314,7.343269018274519
David Silva,"Spain - Morocco, 2 - 2",6.575655196602314,6.74836263923163
David Silva,"Spain - Russia, 1 - 1",6.540655196602314,6.74836263923163
David Silva,"Spain - Turkey, 3 - 0",7.270655196602314,7.843269018274519
David Silva,"Stoke - Manchester City, 0 - 2",9.186433719672884,9.65345626018874
David Silva,"Swansea - Manchester City, 0 - 4",9.396433719672885,9.65345626018874
David Silva,"Tottenham - Manchester City, 1 - 3",7.066433719672884,7.653456260188741
David Silva,"Watford - Manchester City, 0 - 6",8.756433719672884,8.65345626018874
David Silva,"West Bromwich Albion - Manchester City, 2 - 3",7.186433719672883,7.653456260188741
David de Gea,"Arsenal - Manchester United, 1 - 3",9.346433719672884,9.65345626018874
David de Gea,"Bournemouth - Manchester United, 0 - 2",6.926433719672883,7.653456260188741
David de Gea,"Brighton - Manchester United, 1 - 0",6.386433719672883,7.653456260188741
David de Gea,"Burnley - Manchester United, 0 - 1",7.0464337196728835,6.653456260188741
David de Gea,"Chelsea - Manchester United, 1 - 0",7.516433719672883,7.653456260188741
David de Gea,"Croatia - Spain, 2 - 1",5.925655196602314,5.678264695719982
David de Gea,"Crystal Palace - Manchester United, 2 - 3",6.3764337196728835,8.65345626018874
David de Gea,"Everton - Manchester United, 0 - 2",6.146433719672883,6.653456260188741
David de Gea,"Huddersfield - Manchester United, 2 - 1",6.206433719672884,5.653456260188741
David de Gea,"Iran - Spain, 0 - 1",6.875655196602313,6.99836263923163
David de Gea,"Italy - Spain, 2 - 0",6.385655196602314,7.343269018274519
David de Gea,"Leicester - Manchester United, 2 - 2",5.916433719672884,5.653456260188741
David de Gea,"Liverpool - Manchester United, 0 - 0",7.2964337196728835,8.65345626018874
David de Gea,"Manchester City - Manchester United, 2 - 3",6.656433719672884,8.65345626018874
David de Gea,"Manchester United - Arsenal, 2 - 1",6.306433719672883,6.653456260188741
David de Gea,"Manchester United - Bournemouth, 1 - 0",7.996433719672884,8.65345626018874
David de Gea,"Manchester United - Brighton, 1 - 0",7.036433719672884,7.653456260188741
David de Gea,"Manchester United - Burnley, 2 - 2",5.706433719672884,6.653456260188741
David de Gea,"Manchester United - Chelsea, 2 - 1",7.196433719672884,6.653456260188741
David de Gea,"Manchester United - Crystal Palace, 4 - 0",7.016433719672883,6.653456260188741
David de Gea,"Manchester United - Everton, 4 - 0",7.5864337196728835,8.65345626018874
David de Gea,"Manchester United - Huddersfield, 2 - 0",6.576433719672884,6.653456260188741
David de Gea,"Manchester United - Leicester, 2 - 0",7.746433719672884,6.653456260188741
David de Gea,"Manchester United - Liverpool, 2 - 1",6.526433719672884,7.653456260188741
David de Gea,"Manchester United - Manchester City, 1 - 2",6.686433719672883,7.653456260188741
David de Gea,"Manchester United - Newcastle United, 4 - 1",6.906433719672884,6.653456260188741
David de Gea,"Manchester United - Southampton, 0 - 0",7.506433719672883,7.653456260188741
David de Gea,"Manchester United - Stoke, 3 - 0",7.346433719672883,8.65345626018874
David de Gea,"Manchester United - Swansea, 2 - 0",7.246433719672884,7.653456260188741
David de Gea,"Manchester United - Tottenham, 1 - 0",6.926433719672883,6.653456260188741
David de Gea,"Manchester United - West Bromwich Albion, 0 - 1",6.986433719672884,5.653456260188741
David de Gea,"Manchester United - West Ham, 4 - 0",7.116433719672884,7.653456260188741
David de Gea,"Newcastle United - Manchester United, 1 - 0",6.406433719672884,6.653456260188741
David de Gea,"Portugal - Spain, 3 - 3",4.605655196602314,5.49836263923163
David de Gea,"Southampton - Manchester United, 0 - 1",7.356433719672883,6.653456260188741
David de Gea,"Spain - Czech Republic, 1 - 0",7.345655196602314,7.343269018274519
David de Gea,"Spain - Morocco, 2 - 2",6.0706551966023135,7.24836263923163
David de Gea,"Spain - Russia, 1 - 1",5.675655196602314,6.99836263923163
David de Gea,"Spain - Turkey, 3 - 0",6.780655196602314,7.343269018274519
David de Gea,"Stoke - Manchester United, 2 - 2",6.686433719672883,6.653456260188741
David de Gea,"Swansea - Manchester United, 0 - 4",6.726433719672883,7.653456260188741
David de Gea,"Tottenham - Manchester United, 2 - 0",7.026433719672884,6.653456260188741
David de Gea,"Watford - Manchester United, 2 - 4",6.0864337196728835,6.653456260188741
David de Gea,"West Bromwich Albion - Manchester United, 1 - 2",6.736433719672884,6.653456260188741
David de Gea,"West Ham - Manchester United, 0 - 0",6.746433719672884,7.653456260188741
Davide Zappacosta,"Arsenal - Chelsea, 2 - 2",7.566433719672884,6.653456260188741
Davide Zappacosta,"Bournemouth - Chelsea, 0 - 1",6.906433719672884,8.65345626018874
Davide Zappacosta,"Brighton - Chelsea, 0 - 4",6.406433719672884,6.653456260188741
Davide Zappacosta,"Burnley - Chelsea, 1 - 2",6.196433719672884,
Davide Zappacosta,"Chelsea - Bournemouth, 0 - 3",6.346433719672883,6.653456260188741
Davide Zappacosta,"Chelsea - Crystal Palace, 2 - 1",7.1264337196728835,7.653456260188741
Davide Zappacosta,"Chelsea - Huddersfield, 1 - 1",6.036433719672884,6.653456260188741
Davide Zappacosta,"Chelsea - Liverpool, 1 - 0",6.206433719672884,
Davide Zappacosta,"Chelsea - Manchester United, 1 - 0",6.726433719672883,6.653456260188741
Davide Zappacosta,"Chelsea - Southampton, 1 - 0",6.266433719672883,
Davide Zappacosta,"Chelsea - Stoke, 5 - 0",7.606433719672883,7.653456260188741
Davide Zappacosta,"Chelsea - Swansea, 1 - 0",7.076433719672884,7.653456260188741
Davide Zappacosta,"Chelsea - Watford, 4 - 2",6.406433719672884,
Davide Zappacosta,"Chelsea - West Bromwich Albion, 3 - 0",7.686433719672883,6.653456260188741
Davide Zappacosta,"Crystal Palace - Chelsea, 2 - 1",6.416433719672884,6.653456260188741
Davide Zappacosta,"Everton - Chelsea, 0 - 0",6.196433719672884,5.653456260188741
Davide Zappacosta,"Leicester - Chelsea, 1 - 2",6.116433719672884,6.653456260188741
Davide Zappacosta,"Liverpool - Chelsea, 1 - 1",7.116433719672884,7.653456260188741
Davide Zappacosta,"Southampton - Chelsea, 2 - 3",6.146433719672883,6.653456260188741
Davide Zappacosta,"Watford - Chelsea, 4 - 1",5.926433719672883,5.653456260188741
Davide Zappacosta,"West Bromwich Albion - Chelsea, 0 - 4",7.986433719672884,7.653456260188741
Davide Zappacosta,"West Ham - Chelsea, 1 - 0",6.866433719672884,5.653456260188741
Davie Selke,"Augsburg - Hertha Berlin, 1 - 1",6.966433719672883,6.875549902688286
Davie Selke,"Bayer Leverkusen - Hertha Berlin, 0 - 2",7.226433719672883,6.125549902688286
Davie Selke,"Bayern Munich - Hertha Berlin, 0 - 0",6.106433719672883,6.375549902688286
Davie Selke,"Borussia M.Gladbach - Hertha Berlin, 2 - 1",5.966433719672883,6.375549902688286
Davie Selke,"Eintracht Frankfurt - Hertha Berlin, 0 - 3",7.766433719672883,7.625549902688286
Davie Selke,"FC Koln - Hertha Berlin, 0 - 2",7.466433719672883,8.125549902688286
Davie Selke,"Freiburg - Hertha Berlin, 1 - 1",6.8364337196728835,7.343269018274519
Davie Selke,"Hamburger SV - Hertha Berlin, 1 - 2",6.216433719672883,
Davie Selke,"Hannover 96 - Hertha Berlin, 3 - 1",7.786433719672884,7.375549902688286
Davie Selke,"Hertha Berlin - Augsburg, 2 - 2",7.936433719672883,7.625549902688286
Davie Selke,"Hertha Berlin - Borussia Dortmund, 1 - 1",7.906433719672884,7.875549902688286
Davie Selke,"Hertha Berlin - Borussia M.Gladbach, 2 - 4",6.766433719672883,6.843269018274519
Davie Selke,"Hertha Berlin - FC Koln, 2 - 1",8.596433719672884,8.375549902688286
Davie Selke,"Hertha Berlin - Freiburg, 0 - 0",6.456433719672884,6.343269018274519
Davie Selke,"Hertha Berlin - Hamburger SV, 2 - 1",6.396433719672883,
Davie Selke,"Hertha Berlin - Hannover 96, 3 - 1",7.506433719672883,6.375549902688286
Davie Selke,"Hertha Berlin - Hoffenheim, 1 - 1",7.3764337196728835,6.625549902688286
Davie Selke,"Hertha Berlin - Mainz 05, 0 - 2",6.726433719672883,5.843269018274519
Davie Selke,"Hertha Berlin - RasenBallsport Leipzig, 2 - 6",6.616433719672884,5.875549902688286
Davie Selke,"Hertha Berlin - Schalke 04, 0 - 2",6.016433719672883,6.343269018274519
Davie Selke,"Hertha Berlin - Wolfsburg, 0 - 0",6.476433719672883,
Davie Selke,"RasenBallsport Leipzig - Hertha Berlin, 2 - 3",9.656433719672883,8.843269018274519
Davie Selke,"VfB Stuttgart - Hertha Berlin, 1 - 0",6.096433719672883,6.125549902688286
Davie Selke,"Werder Bremen - Hertha Berlin, 0 - 0",6.476433719672883,5.875549902688286
Davie Selke,"Wolfsburg - Hertha Berlin, 3 - 3",7.456433719672884,
Davinson Sanchez,"Arsenal - Tottenham, 2 - 0",6.946433719672884,
Davinson Sanchez,"Bournemouth - Tottenham, 1 - 4",6.946433719672884,
Davinson Sanchez,"Burnley - Tottenham, 0 - 3",8.186433719672884,
Davinson Sanchez,"Chelsea - Tottenham, 1 - 3",7.386433719672883,
Davinson Sanchez,"Colombia - England, 1 - 1",7.235655196602314,7.74836263923163
Davinson Sanchez,"Colombia - Japan, 1 - 2",6.270655196602314,6.49836263923163
Davinson Sanchez,"Crystal Palace - Tottenham, 0 - 1",7.696433719672884,
Davinson Sanchez,"Everton - Tottenham, 0 - 3",7.616433719672884,
Davinson Sanchez,"Huddersfield - Tottenham, 0 - 4",7.576433719672884,7.653456260188741
Davinson Sanchez,"Leicester - Tottenham, 2 - 1",6.886433719672883,
Davinson Sanchez,"Liverpool - Tottenham, 2 - 2",7.096433719672883,
Davinson Sanchez,"Poland - Colombia, 0 - 3",7.305655196602314,7.74836263923163
Davinson Sanchez,"Senegal - Colombia, 0 - 1",6.875655196602313,7.49836263923163
Davinson Sanchez,"Southampton - Tottenham, 1 - 1",6.3364337196728835,
Davinson Sanchez,"Stoke - Tottenham, 1 - 2",7.106433719672883,
Davinson Sanchez,"Swansea - Tottenham, 0 - 2",7.016433719672883,
Davinson Sanchez,"Tottenham - Arsenal, 1 - 0",7.076433719672884,
Davinson Sanchez,"Tottenham - Bournemouth, 1 - 0",7.936433719672883,
Davinson Sanchez,"Tottenham - Burnley, 1 - 1",6.0864337196728835,
Davinson Sanchez,"Tottenham - Crystal Palace, 1 - 0",7.026433719672884,
Davinson Sanchez,"Tottenham - Everton, 4 - 0",7.316433719672884,
Davinson Sanchez,"Tottenham - Huddersfield, 2 - 0",7.506433719672883,
Davinson Sanchez,"Tottenham - Leicester, 5 - 4",6.206433719672884,7.653456260188741
Davinson Sanchez,"Tottenham - Liverpool, 4 - 1",6.756433719672883,
Davinson Sanchez,"Tottenham - Manchester City, 1 - 3",6.316433719672884,
Davinson Sanchez,"Tottenham - Manchester United, 2 - 0",7.486433719672884,
Davinson Sanchez,"Tottenham - Newcastle United, 1 - 0",7.326433719672884,
Davinson Sanchez,"Tottenham - Southampton, 5 - 2",6.516433719672883,
Davinson Sanchez,"Tottenham - Swansea, 0 - 0",7.036433719672884,
Davinson Sanchez,"Tottenham - Watford, 2 - 0",7.416433719672884,
Davinson Sanchez,"Tottenham - West Bromwich Albion, 1 - 1",7.156433719672884,
Davinson Sanchez,"Tottenham - West Ham, 1 - 1",6.736433719672884,
Davinson Sanchez,"Watford - Tottenham, 1 - 1",5.5864337196728835,
Davinson Sanchez,"West Bromwich Albion - Tottenham, 1 - 0",6.706433719672884,
Davinson Sanchez,"West Ham - Tottenham, 2 - 3",6.8364337196728835,6.653456260188741
Davy Propper,"Arsenal - Brighton, 2 - 0",6.3764337196728835,6.653456260188741
Davy Propper,"Bournemouth - Brighton, 2 - 1",6.826433719672884,7.653456260188741
Davy Propper,"Brighton - Arsenal, 2 - 1",7.816433719672884,6.653456260188741
Davy Propper,"Brighton - Bournemouth, 2 - 2",6.6264337196728835,5.653456260188741
Davy Propper,"Brighton - Burnley, 0 - 0",7.406433719672884,6.653456260188741
Davy Propper,"Brighton - Chelsea, 0 - 4",6.466433719672883,7.653456260188741
Davy Propper,"Brighton - Crystal Palace, 0 - 0",6.916433719672884,6.653456260188741
Davy Propper,"Brighton - Everton, 1 - 1",6.986433719672884,7.653456260188741
Davy Propper,"Brighton - Huddersfield, 1 - 1",6.356433719672883,5.653456260188741
Davy Propper,"Brighton - Leicester, 0 - 2",6.476433719672883,6.653456260188741
Davy Propper,"Brighton - Liverpool, 1 - 5",5.8364337196728835,5.653456260188741
Davy Propper,"Brighton - Manchester City, 0 - 2",6.486433719672884,7.653456260188741
Davy Propper,"Brighton - Manchester United, 1 - 0",7.466433719672883,7.653456260188741
Davy Propper,"Brighton - Newcastle United, 1 - 0",7.076433719672884,7.653456260188741
Davy Propper,"Brighton - Southampton, 1 - 1",7.0864337196728835,6.653456260188741
Davy Propper,"Brighton - Stoke, 2 - 2",7.326433719672884,7.653456260188741
Davy Propper,"Brighton - Swansea, 4 - 1",7.436433719672883,6.653456260188741
Davy Propper,"Brighton - Watford, 1 - 0",7.756433719672883,6.653456260188741
Davy Propper,"Brighton - West Bromwich Albion, 3 - 1",7.356433719672883,6.653456260188741
Davy Propper,"Brighton - West Ham, 3 - 1",6.806433719672883,7.653456260188741
Davy Propper,"Chelsea - Brighton, 2 - 0",6.176433719672883,6.653456260188741
Davy Propper,"Everton - Brighton, 2 - 0",7.076433719672884,5.653456260188741
Davy Propper,"Huddersfield - Brighton, 2 - 0",6.256433719672883,6.653456260188741
Davy Propper,"Leicester - Brighton, 2 - 0",6.566433719672884,5.653456260188741
Davy Propper,"Liverpool - Brighton, 4 - 0",5.946433719672884,6.653456260188741
Davy Propper,"Manchester City - Brighton, 3 - 1",6.476433719672883,6.653456260188741
Davy Propper,"Manchester United - Brighton, 1 - 0",5.946433719672884,
Davy Propper,"Newcastle United - Brighton, 0 - 0",6.8764337196728835,6.653456260188741
Davy Propper,"Southampton - Brighton, 1 - 1",6.946433719672884,6.653456260188741
Davy Propper,"Stoke - Brighton, 1 - 1",7.276433719672884,8.65345626018874
Davy Propper,"Swansea - Brighton, 0 - 1",6.946433719672884,7.653456260188741
Davy Propper,"Tottenham - Brighton, 2 - 0",6.776433719672884,6.653456260188741
Davy Propper,"Watford - Brighton, 0 - 0",6.826433719672884,6.653456260188741
Davy Propper,"West Bromwich Albion - Brighton, 2 - 0",6.226433719672883,4.653456260188741
Davy Propper,"West Ham - Brighton, 0 - 3",8.096433719672884,7.653456260188741
Dayot Upamecano,"Bayer Leverkusen - RasenBallsport Leipzig, 2 - 2",6.466433719672883,
Dayot Upamecano,"Bayern Munich - RasenBallsport Leipzig, 2 - 0",6.056433719672883,6.343269018274519
Dayot Upamecano,"Borussia Dortmund - RasenBallsport Leipzig, 2 - 3",6.306433719672883,7.343269018274519
Dayot Upamecano,"Borussia M.Gladbach - RasenBallsport Leipzig, 0 - 1",7.856433719672883,7.343269018274519
Dayot Upamecano,"Eintracht Frankfurt - RasenBallsport Leipzig, 2 - 1",7.1264337196728835,6.625549902688286
Dayot Upamecano,"FC Koln - RasenBallsport Leipzig, 1 - 2",6.786433719672884,7.125549902688286
Dayot Upamecano,"Freiburg - RasenBallsport Leipzig, 2 - 1",7.3764337196728835,6.843269018274519
Dayot Upamecano,"Hamburger SV - RasenBallsport Leipzig, 0 - 2",8.226433719672883,7.843269018274519
Dayot Upamecano,"Hertha Berlin - RasenBallsport Leipzig, 2 - 6",7.906433719672884,7.375549902688286
