player,final_rating
Dennis Diekmeier,5.574530218627082
Dennis Geiger,7.866205337021742
Diego Demme,8.573503564909965
Divock Origi,2.109752786283145
Dominic Calvert-Lewin,7.513141176405984
Dominik Kohr,2.3879195679389094
Dominique Heintz,6.04946473248774
Douglas Santos,9.596916215668076
Dusan Tadic,6.556569154548212
Dwight Gayle,4.704423478465182
Eden Hazard,22.97943722862345
Ederson,8.126562251863904
Emil Forsberg,6.506260890421805
Emiliano Insua,6.864737108719639
Emre Can,11.938392110013135
Eric Dier,7.587081950063357
Eric Maxim Choupo-Moting,8.231512956504066
Erik Lamela,5.066193933721883
Erik Pieters,5.404843696104447
Erik Thommy,5.418746807156286
Etienne Capoue,3.71376369341682
Ezequiel Schelotto,3.570796883452486
Fabian Delph,8.872545402254227
Fabian Lustenberger,6.763568767543801
Federico Fernandez,6.746406965670758
Felix Klaus,7.807197780309398
Fernandinho,14.014056320796637
Filip Kostic,2.2002212866472703
Florent Hadergjonaj,3.80143972697677
Florian Grillitsch,7.251541418721027
Florian Kainz,3.6653882583241666
Florian Kath,3.4724921928352965
Florian Lejeune,8.702538446045079
Franco Di Santo,3.1784098877654765
Fraser Forster,5.661143632600214
Frederik Sorensen,4.0418730930999285
Gabriel Jesus,8.146338958316917
Gaetan Bong,3.9801161455666674
Gareth Barry,4.484198858689901
Gary Cahill,3.6382147557282307
Gelson Fernandes,4.015595705885983
Georginio Wijnaldum,4.691604132384459
Gideon Jung,0.8337191819797773
Giulio Donati,3.2532981340442775
Glenn Murray,4.849794806209324
Gotoku Sakai,3.372745175637369
Granit Xhaka,5.970980240714949
Grzegorz Krychowiak,4.956000043381327
Guido Burgstaller,6.214080763176066
Gylfi Sigurdsson,7.296182928329382
Hal Robson-Kanu,6.0590372640798495
Harry Kane,18.056164735376115
Harry Maguire,13.59812227764749
Hector Bellerin,7.146858404782157
Henrikh Mkhitaryan,10.390917512638158
Heurelho Gomes,6.567239984432909
Holger Badstuber,8.335693401880091
Hugo Lloris,4.673065540541697
Idrissa Gueye,5.609734237655725
Ihlas Bebou,8.98323290643178
Ilkay Gundogan,9.072661217139308
Isaac Hayden,3.3111177760518724
Ishak Belfodil,4.3449220692602815
Ja-Cheol Koo,5.751034150919497
Jack Butland,9.540065460402761
Jack Cork,7.072827229738078
Jack Stephens,6.408577148846815
Jack Wilshere,6.870978623649586
Jacob Murphy,3.7574522490043503
Jake Livermore,4.132003161266786
Jamaal Lascelles,10.408250180067533
James McArthur,5.389770638045322
James McClean,6.2648816141481865
James Milner,7.314831021182163
James Rodriguez,14.25044492773438
James Tarkowski,12.259133235114419
James Tomkins,9.512968637175677
James Ward-Prowse,8.935073404435782
Jamie Vardy,11.775400303823082
Jan Vertonghen,11.343458187246387
Janik Haberer,7.045481534110488
Jannik Vestergaard,7.217593021461388
Javi Martinez,9.03301435832588
Javier Manquillo,3.716931224116283
Jay Rodriguez,6.135843425178448
Jean-Kevin Augustin,8.725016159813933
Jean-Philippe Gbamin,9.62764844844388
Jeff Hendrick,2.5486005370082263
Jeffrey Gouweleeuw,8.4862836619647
Jeffrey Schlupp,3.165936645541899
Jermain Defoe,5.905236838211709
Jerome Boateng,10.331920684572996
Jesse Lingard,5.684890408385056
Jetro Willems,8.848856645423222
Jiri Pavlenka,13.231633801161319
Joao Mario,6.782880124444934
Joe Allen,8.378058829897402
Joe Hart,1.8680953023424487
Joel Matip,7.711557603818152
John Stones,9.244629722370027
Jonas Hector,6.270476296909568
Jonas Hofmann,3.962166848953526
Jonas Lossl,5.586379861317019
Jonathan Hogg,6.773685815478818
Jonathan Schmid,4.502673393450261
Jonathan Tah,11.21539936888427
Jonjo Shelvey,9.242095038378556
Jonny Evans,9.538489896831484
Jordan Ayew,6.38918218682176
Jordan Henderson,9.770394622379406
Jordan Pickford,5.631879133177167
Jordon Ibe,5.282837831506873
Jorge Mere,5.820377872499735
Jose Holebas,4.236817344528863
Jose Izquierdo,8.121185209136943
Joselu,3.1463645040070762
Joseph Gomez,8.332747173710962
Joshua Kimmich,13.85533356334434
Joshua King,7.72239910704211
Josip Brekalo,5.1656367070751905
Josuha Guilavogui,7.542713290770017
Juan Mata,3.8426754890913677
Julian Baumgartlinger,6.673933047935876
Julian Brandt,7.986198382187144
Julian Korb,4.502126968941144
Julian Weigl,6.933801389822019
Kai Havertz,9.153863970742895
Karim Bellarabi,7.155548526491231
Karim Rekik,3.918396782941971
Kasper Schmeichel,6.368567274955506
Kelechi Iheanacho,4.627827533756556
Kenan Karaman,2.0047230420631963
Kevin Akpoguma,4.732762115640207
Kevin De Bruyne,28.443016587594595
Kevin Kampl,7.14655213258763
Kevin Vogt,4.348528336974537
Kevin Volland,9.937233047384817
Kevin-Prince Boateng,7.3105867765869395
Ki Sung-Yueng,5.379049959866107
Kieran Gibbs,7.22621677580334
Kieran Trippier,11.106264148249926
Kiko Femenia,7.332499776496307
Kingsley Coman,10.081519258815593
Koen Casteels,13.286256583157178
Konrad Laimer,5.883951516227338
Kurt Zouma,10.145247048735335
Kyle Naughton,4.755654388048409
Kyle Walker,11.64646014413242
Kyriakos Papadopoulos,7.0816644295423945
Lars Bender,13.102090850050004
Lars Stindl,10.139449049192145
Laurent Depoitre,6.563774414737467
Laurent Koscielny,8.279432430164999
Leighton Baines,5.646653192697604
Leon Bailey,13.14741965596764
Leon Goretzka,8.68170650565325
Leonardo Bittencourt,7.458375140588512
Leroy Fer,6.243435913720723
Leroy Sane,19.61559849086437
Levin Oztunali,2.223684199517229
Lewis Cook,4.705135223780148
Lewis Dunk,12.013485124474897
Lucas Alario,6.347643002293831
Ludwig Augustinsson,5.2829053326090385
Luis Antonio Valencia,8.386427428720513
Luka Jovic,6.395680844987081
Luka Milivojevic,8.205666723905848
Lukas Hradecky,8.381158461607448
Lukas Klostermann,3.937199041754083
Lukas Rupp,6.521186722351311
Lukasz Fabianski,11.986759759201936
Lukasz Piszczek,5.394104286374473
Lys Mousset,4.987528628040264
Mahmoud Dahoud,5.97222052655763
Makoto Hasebe,2.5747532566136333
Mame Biram Diouf,5.810014933253585
Manolo Gabbiadini,1.5029714539814927
Manuel Lanzini,9.251613216660829
Marc Albrighton,7.169430558735483
Marcel Heller,5.0991274001088875
Marcel Sabitzer,10.98562875672315
Marcin Kaminski,3.7079365994316342
Marco Hoger,3.168493082227681
Marco Terrazzino,4.970211826948855
Marcos Alonso,11.897266524222324
Marcus Rashford,5.492779634576891
Mario Gomez,5.85168508608989
Mario Gotze,8.143464149552214
Mario Lemina,9.504216678168433
Marius Wolf,9.630435456296365
