player,final_rating_tuned,final_rating_human,final_rating_ai
Douglas Santos,7.960468557238881,6.32809132514026,10.088047291307946
Craig Dawson,7.947860137960834,5.981047934269515,8.37490595693269
Yoshinori Muto,7.92350636899274,8.083469835996878,7.549196208646413
Alexander Schwolow,7.908154374374288,9.754948017515291,4.126453296053429
Dejan Lovren,7.880974953818562,6.958557945698504,8.167398409423024
Guido Burgstaller,7.880877158489838,7.341801906234024,5.686999461123651
Maximilian Eggestein,7.839280412625756,9.829732198059542,6.328850450966213
Matthias Ginter,7.839164528556193,8.145642854821736,7.3988523979389385
Benjamin Stambouli,7.816226224154384,4.496494448451511,7.043225740193321
Sandro Wagner,7.814984491105671,7.476069605947875,7.440607763561179
Jeffrey Gouweleeuw,7.812605788497466,9.138231956660583,6.428785790485234
Willian,7.780897306347329,7.220200976446236,9.901455451619396
Wayne Hennessey,7.770306836083252,6.601894920278185,5.931424293110549
Javi Martinez,7.767682891925151,7.903592645571191,8.503800631513723
Kevin Kampl,7.756873482605593,6.871851344812474,6.949526624363539
Kevin-Prince Boateng,7.751915837091836,7.262215477371577,6.854757807244615
Pascal GroB,7.747101980202347,8.399251546886095,7.080718041605002
Thomas Muller,7.746699545485528,7.314436790687126,8.969686911507795
Mousa Dembele,7.723692264361784,8.621094668887244,8.676750323914632
Sven Bender,7.721268786540289,7.612314186814011,8.32979810403886
Petr Cech,7.71343377118405,6.243815953448485,4.519301913814089
Michael Gregoritsch,7.704893832778044,6.833446336814637,9.242536395110065
Kevin Volland,7.687551174703955,8.06905221740491,9.03211596554826
Matthew Lowton,7.67925011021093,6.699139501847062,6.607898941099963
Dennis Geiger,7.6135387574613915,8.91279486483701,5.830956373631314
