player,minutesPlayed_total,goals_per_min,assists_per_min,shots_ontarget_per_min,shots_offtarget_per_min,shotsblocked_per_min,chances2score_per_min,drib_success_per_min,drib_unsuccess_per_min,keypasses_per_min,touches_per_min,passes_acc_per_min,passes_inacc_per_min,crosses_acc_per_min,crosses_inacc_per_min,lballs_acc_per_min,lballs_inacc_per_min,grduels_w_per_min,grduels_l_per_min,aerials_w_per_min,aerials_l_per_min,poss_lost_per_min,fouls_per_min,wasfouled_per_min,clearances_per_min,stop_shots_per_min,interceptions_per_min,tackles_per_min,dribbled_past_per_min,tballs_acc_per_min,tballs_inacc_per_min,ycards_per_min,rcards_per_min,dangmistakes_per_min,countattack_per_min,offsides_per_min,goals_ag_otb_per_min,goals_ag_itb_per_min,saves_itb_per_min,saves_otb_per_min,saved_pen_per_min,missed_penalties_per_min,owngoals_per_min,degree_centrality_per_min,betweenness_centrality_per_min,closeness_centrality_per_min,flow_centrality_per_min,flow_success_per_min,betweenness2goals_per_min,win_per_min,lost_per_min,is_home_team_per_min,game_duration_per_min,opponent_ranking.1_per_min,primary_pos,final_rating_tuned,final_rating_human,final_rating_ai
Chris Smalling,2790,0.0014336917562724014,0.0,0.0025089605734767025,0.0025089605734767025,0.0007168458781362007,0.0025089605734767025,0.0014336917562724014,0.0007168458781362007,0.0,0.6154121863799283,0.4046594982078853,0.03799283154121864,0.0,0.0,0.021505376344086023,0.01863799283154122,0.034408602150537634,0.026523297491039426,0.05555555555555555,0.02043010752688172,0.06881720430107527,0.01003584229390681,0.005734767025089606,0.030107526881720432,0.01003584229390681,0.01971326164874552,0.03118279569892473,0.0014336917562724014,0.0,0.0014336917562724014,0.0017921146953405018,0.0,0.00035842293906810036,0.008243727598566309,0.0007168458781362007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013240773563440859,0.0018216996580645163,0.00723478006953405,0.003762323118996416,0.015314794536200717,6.430934659498208e-05,0.0064516129032258064,0.002867383512544803,0.004659498207885305,1.0,0.11684587813620072,df,11.538909912514672,5.228290485182521,11.132144144606295
Chris Wood,1709,0.005851375073142188,0.0005851375073142189,0.014628437682855471,0.0076067875950848445,0.0023405500292568754,0.014628437682855471,0.0017554125219426564,0.0011702750146284377,0.002925687536571094,0.34640140433001754,0.13926272674078408,0.05324751316559392,0.0011702750146284377,0.002925687536571094,0.004681100058513751,0.007021650087770626,0.02516091281451141,0.038033937975424224,0.04798127559976594,0.07255705090696314,0.1053247513165594,0.011117612638970159,0.009362200117027502,0.006436512580456407,0.003510825043885313,0.008777062609713282,0.0011702750146284377,0.0017554125219426564,0.0,0.0017554125219426564,0.0005851375073142189,0.0,0.0,0.008777062609713282,0.01579871269748391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013646135414277356,0.0024100912814511407,0.008913051099473376,0.0030460191304856644,0.008557684151550614,0.00041807146108835576,0.006436512580456407,0.003510825043885313,0.007021650087770626,1.2638970157987126,0.1556465769455822,fw,4.2768808379713095,7.225579027915941,4.908191328551757
Christian Atsu,1862,0.0010741138560687433,0.0010741138560687433,0.005907626208378088,0.011278195488721804,0.0053705692803437165,0.011278195488721804,0.009129967776584319,0.015574650912996778,0.004833512352309345,0.42320085929108486,0.1874328678839957,0.0322234156820623,0.00966702470461869,0.030612244897959183,0.008055853920515575,0.0037593984962406013,0.061224489795918366,0.04403866809881848,0.008055853920515575,0.03544575725026853,0.11815252416756176,0.0053705692803437165,0.013963480128893663,0.007518796992481203,0.00322234156820623,0.027389903329752954,0.008055853920515575,0.00322234156820623,0.0,0.001611170784103115,0.0005370569280343716,0.0,0.0,0.015574650912996778,0.00322234156820623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013604852004833513,0.0023535536654135337,0.009230659380236305,0.0032326193818474755,0.013314182285177228,0.0002817805177228786,0.0053705692803437165,0.005907626208378088,0.008055853920515575,1.3533834586466165,0.16272824919441461,mf,3.093983114169069,4.520043030794155,3.729738759104596
Christian Benteke,2309,0.00129926375054136,0.0017323516673884798,0.00822867042009528,0.01429190125595496,0.0034647033347769596,0.02122130792550888,0.006063230835859679,0.0034647033347769596,0.0030316154179298397,0.4058033780857514,0.1277609354699004,0.045907319185794715,0.0,0.00259852750108272,0.0086617583369424,0.0073624945864010395,0.03724556084885232,0.04504114335210048,0.11216977046340407,0.075790385448246,0.10047639670853183,0.021654395842355997,0.010827197921177999,0.010827197921177999,0.00129926375054136,0.0073624945864010395,0.00563014291901256,0.0034647033347769596,0.0008661758336942399,0.00259852750108272,0.00259852750108272,0.0,0.00043308791684711995,0.024252923343438718,0.004763967085318319,0.0,0.0,0.0,0.0,0.0,0.00043308791684711995,0.0,0.013541850095279343,0.002104817964486791,0.008815837303161543,0.003028640150714595,0.009837048563014292,0.00023495646427024687,0.00519705500216544,0.00563014291901256,0.006929406669553919,1.2083152880034647,0.1494153313122564,fw,7.574062775551811,2.1458484149630523,7.822803762174455
Christian Eriksen,3616,0.00331858407079646,0.0027654867256637168,0.009679203539823008,0.015210176991150442,0.008849557522123894,0.0146570796460177,0.004424778761061947,0.0055309734513274336,0.011061946902654867,0.8476216814159292,0.5613938053097345,0.10674778761061947,0.014103982300884955,0.03567477876106195,0.04231194690265487,0.03595132743362832,0.036780973451327435,0.0478429203539823,0.0055309734513274336,0.008296460176991151,0.2021570796460177,0.004148230088495576,0.007190265486725664,0.00497787610619469,0.000829646017699115,0.02627212389380531,0.008849557522123894,0.008573008849557522,0.009679203539823008,0.025165929203539824,0.0,0.0,0.0005530973451327434,0.02295353982300885,0.0002765486725663717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016945241336836284,0.0024247357287057523,0.008611069211283186,0.0050564122754424776,0.014479918599280973,0.00023760524446902654,0.00663716814159292,0.0019358407079646017,0.005254424778761062,1.0287610619469028,0.12168141592920353,mf,16.08767597436257,13.637285922123304,13.391606759143558
Christian Fuchs,2275,0.0,0.0,0.0,0.006153846153846154,0.0035164835164835165,0.0008791208791208791,0.0017582417582417582,0.0017582417582417582,0.002197802197802198,0.7503296703296704,0.3507692307692308,0.09406593406593407,0.008351648351648353,0.02945054945054945,0.035164835164835165,0.036923076923076927,0.036483516483516484,0.041758241758241756,0.03164835164835165,0.017142857142857144,0.17934065934065935,0.007032967032967033,0.0026373626373626374,0.024615384615384615,0.0017582417582417582,0.0421978021978022,0.021538461538461538,0.007912087912087912,0.0013186813186813187,0.005274725274725275,0.0008791208791208791,0.0,0.0,0.007912087912087912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00043956043956043956,0.013736988286593407,0.0027673619160439563,0.00812806817098901,0.004666166443516484,0.008900067071648352,3.0226183736263737e-05,0.0035164835164835165,0.004835164835164835,0.004835164835164835,1.1076923076923078,0.11868131868131868,df,6.509397069274483,4.257169885505921,7.816944313056762
Christian Gentner,2414,0.0008285004142502071,0.0008285004142502071,0.002899751449875725,0.006213753106876553,0.002071251035625518,0.006213753106876553,0.004971002485501243,0.006213753106876553,0.003728251864125932,0.6536868268434134,0.371996685998343,0.10977630488815245,0.007042253521126761,0.01615575807787904,0.03272576636288318,0.03603976801988401,0.048467274233637114,0.05758077879038939,0.012013256006628004,0.016984258492129246,0.16901408450704225,0.021955260977630488,0.01615575807787904,0.015741507870753936,0.0016570008285004142,0.03893951946975974,0.01988400994200497,0.012013256006628004,0.0033140016570008283,0.009113504556752278,0.0012427506213753107,0.0,0.00041425020712510354,0.01615575807787904,0.0016570008285004142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015526492286246894,0.0027548665894780444,0.008431119824357913,0.004566273046396023,0.008609464450289974,7.300811184755593e-05,0.005385252692626346,0.003728251864125932,0.00579950289975145,1.0066280033140016,0.10024855012427507,mf,9.508361478805964,8.659065968043885,8.652874007803861
Christian Gunter,2970,0.0003367003367003367,0.00101010101010101,0.00202020202020202,0.005723905723905724,0.0013468013468013469,0.003703703703703704,0.010774410774410775,0.008417508417508417,0.010101010101010102,0.694949494949495,0.3023569023569024,0.08080808080808081,0.023905723905723906,0.03434343434343434,0.045454545454545456,0.02962962962962963,0.04478114478114478,0.03569023569023569,0.004377104377104377,0.00909090909090909,0.16195286195286196,0.007407407407407408,0.008754208754208754,0.017845117845117844,0.0023569023569023568,0.026262626262626262,0.015824915824915825,0.007407407407407408,0.0006734006734006734,0.0030303030303030303,0.0006734006734006734,0.0,0.00101010101010101,0.010101010101010102,0.0,0.0,0.0,0.0,0.0,0.0,0.0003367003367003367,0.0,0.013070756403030303,0.0023996908178451175,0.007493466845454545,0.0046791059003367,0.012515004770707069,6.266324579124579e-05,0.0026936026936026937,0.0047138047138047135,0.005723905723905724,1.0,0.10303030303030303,df,6.81982775599956,7.293649707970474,6.229953296053426
Christian Kabasele,2414,0.0008285004142502071,0.0,0.002071251035625518,0.002071251035625518,0.0,0.0033140016570008283,0.00041425020712510354,0.0,0.0,0.5086992543496272,0.29287489643744824,0.0687655343827672,0.0008285004142502071,0.00041425020712510354,0.04722452361226181,0.03686826843413422,0.02568351284175642,0.035211267605633804,0.04018227009113504,0.02444076222038111,0.09693454846727423,0.013256006628003313,0.006213753106876553,0.035625517812758904,0.007456503728251864,0.029826014913007456,0.02112676056338028,0.00579950289975145,0.00041425020712510354,0.002899751449875725,0.002071251035625518,0.0,0.0016570008285004142,0.0016570008285004142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00041425020712510354,0.012178197389395195,0.0019179197576636288,0.006968968681027341,0.003159678924192212,0.00842903825973488,0.00014843965741507872,0.0033140016570008283,0.00579950289975145,0.005385252692626346,1.043910521955261,0.12303231151615576,df,5.3819386906426185,3.498615489935139,6.863886632502866
Christian Mathenia,2070,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29178743961352654,0.15942028985507245,0.0391304347826087,0.0,0.0,0.09227053140096618,0.03864734299516908,0.0004830917874396135,0.000966183574879227,0.0024154589371980675,0.0,0.043478260869565216,0.0014492753623188406,0.000966183574879227,0.002898550724637681,0.0,0.007246376811594203,0.0,0.000966183574879227,0.0004830917874396135,0.0,0.000966183574879227,0.0,0.0,0.001932367149758454,0.0,0.0014492753623188406,0.015942028985507246,0.01497584541062802,0.013043478260869565,0.0,0.0,0.0,0.00786572525652174,0.000966887163768116,0.006007002055555556,0.0019503054845410627,0.0,3.7160906763285026e-05,0.001932367149758454,0.006280193236714976,0.005314009661835749,1.0,0.09806763285024155,gk,3.03810718620086,7.255546166208528,2.7237563948453904
